type_id,vehicle_class,connectivity_type,powertrain_type,automation_type,fuel_type,vintage_type,ev_features_id,operating_cost_per_mile
5044,5,0,2,0,0,2,,0.18
5045,5,1,3,0,4,0,24,0.18
5046,5,1,3,0,4,1,66,0.18
5047,5,1,3,0,4,2,90,0.18
5048,5,1,6,0,4,0,24,0.18
5049,5,1,6,0,4,1,66,0.18
5050,5,1,6,0,4,2,90,0.18
5051,5,1,0,0,2,0,,0.18
5052,5,1,0,0,2,1,,0.18
5053,5,1,0,0,2,2,,0.18
5054,5,1,0,0,1,0,,0.18
5055,5,1,0,0,1,1,,0.18
5056,5,1,0,0,1,2,,0.18
5057,5,1,0,0,0,0,,0.18
5058,5,1,0,0,0,1,,0.18
5059,5,1,0,0,0,2,,0.18
5060,5,1,4,0,3,0,,0.18
5061,5,1,4,0,3,1,,0.18
5062,5,1,4,0,3,2,,0.18
5063,5,1,1,0,2,0,,0.18
5064,5,1,1,0,2,1,,0.18
5065,5,1,1,0,2,2,,0.18
5066,5,1,1,0,1,0,,0.18
5067,5,1,1,0,1,1,,0.18
5068,5,1,1,0,1,2,,0.18
5069,5,1,1,0,0,0,,0.18
5070,5,1,1,0,0,1,,0.18
5071,5,1,1,0,0,2,,0.18
5072,5,1,5,0,2,0,,0.18
5073,5,1,5,0,2,1,,0.18
5074,5,1,5,0,2,2,,0.18
5075,5,1,5,0,1,0,,0.18
5076,5,1,5,0,1,1,,0.18
5077,5,1,5,0,1,2,,0.18
5078,5,1,5,0,0,0,,0.18
5079,5,1,5,0,0,1,,0.18
5080,5,1,5,0,0,2,,0.18
5081,5,1,2,0,2,0,,0.18
5082,5,1,2,0,2,1,,0.18
5083,5,1,2,0,2,2,,0.18
5084,5,1,2,0,1,0,,0.18
5085,5,1,2,0,1,1,,0.18
5086,5,1,2,0,1,2,,0.18
5087,5,1,2,0,0,0,,0.18
5088,5,1,2,0,0,1,,0.18
5089,5,1,2,0,0,2,,0.18
5090,5,0,3,1,4,0,22,0.18
5091,5,0,3,1,4,1,64,0.18
5092,5,0,3,1,4,2,88,0.18
5093,5,0,6,1,4,0,22,0.18
5094,5,0,6,1,4,1,64,0.18
5095,5,0,6,1,4,2,88,0.18
5096,5,0,0,1,2,0,,0.18
5097,5,0,0,1,2,1,,0.18
5098,5,0,0,1,2,2,,0.18
5099,5,0,0,1,1,0,,0.18
5100,5,0,0,1,1,1,,0.18
5101,5,0,0,1,1,2,,0.18
5102,5,0,0,1,0,0,,0.18
5103,5,0,0,1,0,1,,0.18
5104,5,0,0,1,0,2,,0.18
5105,5,0,4,1,3,0,,0.18
5106,5,0,4,1,3,1,,0.18
5107,5,0,4,1,3,2,,0.18
5108,5,0,1,1,2,0,,0.18
5109,5,0,1,1,2,1,,0.18
5110,5,0,1,1,2,2,,0.18
5111,5,0,1,1,1,0,,0.18
5112,5,0,1,1,1,1,,0.18
5113,5,0,1,1,1,2,,0.18
5114,5,0,1,1,0,0,,0.18
5115,5,0,1,1,0,1,,0.18
5116,5,0,1,1,0,2,,0.18
5117,5,0,5,1,2,0,,0.18
5118,5,0,5,1,2,1,,0.18
5119,5,0,5,1,2,2,,0.18
5120,5,0,5,1,1,0,,0.18
5121,5,0,5,1,1,1,,0.18
5122,5,0,5,1,1,2,,0.18
5123,5,0,5,1,0,0,,0.18
5124,5,0,5,1,0,1,,0.18
5125,5,0,5,1,0,2,,0.18
5126,5,0,2,1,2,0,,0.18
5127,5,0,2,1,2,1,,0.18
5128,5,0,2,1,2,2,,0.18
5129,5,0,2,1,1,0,,0.18
5130,5,0,2,1,1,1,,0.18
5131,5,0,2,1,1,2,,0.18
5132,5,0,2,1,0,0,,0.18
5133,5,0,2,1,0,1,,0.18
5134,5,0,2,1,0,2,,0.18
5135,5,1,3,1,4,0,22,0.18
5136,5,1,3,1,4,1,64,0.18
5137,5,1,3,1,4,2,88,0.18
5138,5,1,6,1,4,0,22,0.18
5139,5,1,6,1,4,1,64,0.18
5140,5,1,6,1,4,2,88,0.18
5141,5,1,0,1,2,0,,0.18
5142,5,1,0,1,2,1,,0.18
5143,5,1,0,1,2,2,,0.18
5144,5,1,0,1,1,0,,0.18
5145,5,1,0,1,1,1,,0.18
5146,5,1,0,1,1,2,,0.18
5147,5,1,0,1,0,0,,0.18
5148,5,1,0,1,0,1,,0.18
5149,5,1,0,1,0,2,,0.18
5150,5,1,4,1,3,0,,0.18
5151,5,1,4,1,3,1,,0.18
5152,5,1,4,1,3,2,,0.18
5153,5,1,1,1,2,0,,0.18
5154,5,1,1,1,2,1,,0.18
5155,5,1,1,1,2,2,,0.18
5156,5,1,1,1,1,0,,0.18
5157,5,1,1,1,1,1,,0.18
5158,5,1,1,1,1,2,,0.18
5159,5,1,1,1,0,0,,0.18
5160,5,1,1,1,0,1,,0.18
5161,5,1,1,1,0,2,,0.18
5162,5,1,5,1,2,0,,0.18
5163,5,1,5,1,2,1,,0.18
5164,5,1,5,1,2,2,,0.18
5165,5,1,5,1,1,0,,0.18
5166,5,1,5,1,1,1,,0.18
5167,5,1,5,1,1,2,,0.18
5168,5,1,5,1,0,0,,0.18
5169,5,1,5,1,0,1,,0.18
5170,5,1,5,1,0,2,,0.18
5171,5,1,2,1,2,0,,0.18
5172,5,1,2,1,2,1,,0.18
5173,5,1,2,1,2,2,,0.18
5174,5,1,2,1,1,0,,0.18
5175,5,1,2,1,1,1,,0.18
5176,5,1,2,1,1,2,,0.18
5177,5,1,2,1,0,0,,0.18
5178,5,1,2,1,0,1,,0.18
5179,5,1,2,1,0,2,,0.18
5180,5,0,3,2,4,0,23,0.18
5181,5,0,3,2,4,1,65,0.18
5182,5,0,3,2,4,2,89,0.18
5183,5,0,6,2,4,0,23,0.18
5184,5,0,6,2,4,1,65,0.18
5185,5,0,6,2,4,2,89,0.18
5186,5,0,0,2,2,0,,0.18
5187,5,0,0,2,2,1,,0.18
5188,5,0,0,2,2,2,,0.18
5189,5,0,0,2,1,0,,0.18
5190,5,0,0,2,1,1,,0.18
5191,5,0,0,2,1,2,,0.18
5192,5,0,0,2,0,0,,0.18
5193,5,0,0,2,0,1,,0.18
5194,5,0,0,2,0,2,,0.18
5195,5,0,4,2,3,0,,0.18
5196,5,0,4,2,3,1,,0.18
5197,5,0,4,2,3,2,,0.18
5198,5,0,1,2,2,0,,0.18
5199,5,0,1,2,2,1,,0.18
5200,5,0,1,2,2,2,,0.18
5201,5,0,1,2,1,0,,0.18
5202,5,0,1,2,1,1,,0.18
5203,5,0,1,2,1,2,,0.18
5204,5,0,1,2,0,0,,0.18
5205,5,0,1,2,0,1,,0.18
5206,5,0,1,2,0,2,,0.18
5207,5,0,5,2,2,0,,0.18
5208,5,0,5,2,2,1,,0.18
5209,5,0,5,2,2,2,,0.18
5210,5,0,5,2,1,0,,0.18
5211,5,0,5,2,1,1,,0.18
5212,5,0,5,2,1,2,,0.18
5213,5,0,5,2,0,0,,0.18
5214,5,0,5,2,0,1,,0.18
5215,5,0,5,2,0,2,,0.18
5216,5,0,2,2,2,0,,0.18
5217,5,0,2,2,2,1,,0.18
5218,5,0,2,2,2,2,,0.18
5219,5,0,2,2,1,0,,0.18
5220,5,0,2,2,1,1,,0.18
5221,5,0,2,2,1,2,,0.18
5222,5,0,2,2,0,0,,0.18
5223,5,0,2,2,0,1,,0.18
5224,5,0,2,2,0,2,,0.18
5225,5,1,3,2,4,0,23,0.18
5226,5,1,3,2,4,1,65,0.18
5227,5,1,3,2,4,2,89,0.18
5228,5,1,6,2,4,0,23,0.18
5229,5,1,6,2,4,1,65,0.18
5230,5,1,6,2,4,2,89,0.18
5231,5,1,0,2,2,0,,0.18
5232,5,1,0,2,2,1,,0.18
5233,5,1,0,2,2,2,,0.18
5234,5,1,0,2,1,0,,0.18
5235,5,1,0,2,1,1,,0.18
5236,5,1,0,2,1,2,,0.18
5237,5,1,0,2,0,0,,0.18
5238,5,1,0,2,0,1,,0.18
5239,5,1,0,2,0,2,,0.18
5240,5,1,4,2,3,0,,0.18
5241,5,1,4,2,3,1,,0.18
5242,5,1,4,2,3,2,,0.18
5243,5,1,1,2,2,0,,0.18
5244,5,1,1,2,2,1,,0.18
5245,5,1,1,2,2,2,,0.18
5246,5,1,1,2,1,0,,0.18
5247,5,1,1,2,1,1,,0.18
5248,5,1,1,2,1,2,,0.18
5249,5,1,1,2,0,0,,0.18
5250,5,1,1,2,0,1,,0.18
5251,5,1,1,2,0,2,,0.18
5252,5,1,5,2,2,0,,0.18
5253,5,1,5,2,2,1,,0.18
5254,5,1,5,2,2,2,,0.18
5255,5,1,5,2,1,0,,0.18
5256,5,1,5,2,1,1,,0.18
5257,5,1,5,2,1,2,,0.18
5258,5,1,5,2,0,0,,0.18
5259,5,1,5,2,0,1,,0.18
5260,5,1,5,2,0,2,,0.18
5261,5,1,2,2,2,0,,0.18
5262,5,1,2,2,2,1,,0.18
5263,5,1,2,2,2,2,,0.18
5264,5,1,2,2,1,0,,0.18
5265,5,1,2,2,1,1,,0.18
5266,5,1,2,2,1,2,,0.18
5267,5,1,2,2,0,0,,0.18
5268,5,1,2,2,0,1,,0.18
5269,5,1,2,2,0,2,,0.18
6000,6,0,3,0,4,0,21,0.18
6001,6,0,3,0,4,1,63,0.18
6002,6,0,3,0,4,2,87,0.18
6003,6,0,6,0,4,0,21,0.18
6004,6,0,6,0,4,1,63,0.18
6005,6,0,6,0,4,2,87,0.18
6006,6,0,0,0,2,0,,0.18
6007,6,0,0,0,2,1,,0.18
6008,6,0,0,0,2,2,,0.18
6009,6,0,0,0,1,0,,0.18
6010,6,0,0,0,1,1,,0.18
6011,6,0,0,0,1,2,,0.18
6012,6,0,0,0,0,0,,0.18
6013,6,0,0,0,0,1,,0.18
6014,6,0,0,0,0,2,,0.18
6015,6,0,4,0,3,0,,0.18
6016,6,0,4,0,3,1,,0.18
6017,6,0,4,0,3,2,,0.18
6018,6,0,1,0,2,0,,0.18
6019,6,0,1,0,2,1,,0.18
6020,6,0,1,0,2,2,,0.18
6021,6,0,1,0,1,0,,0.18
6022,6,0,1,0,1,1,,0.18
6023,6,0,1,0,1,2,,0.18
6024,6,0,1,0,0,0,,0.18
6025,6,0,1,0,0,1,,0.18
6026,6,0,1,0,0,2,,0.18
6027,6,0,5,0,2,0,,0.18
6028,6,0,5,0,2,1,,0.18
6029,6,0,5,0,2,2,,0.18
6030,6,0,5,0,1,0,,0.18
6031,6,0,5,0,1,1,,0.18
6032,6,0,5,0,1,2,,0.18
6033,6,0,5,0,0,0,,0.18
6034,6,0,5,0,0,1,,0.18
6035,6,0,5,0,0,2,,0.18
6036,6,0,2,0,2,0,,0.18
6037,6,0,2,0,2,1,,0.18
6038,6,0,2,0,2,2,,0.18
6039,6,0,2,0,1,0,,0.18
6040,6,0,2,0,1,1,,0.18
6041,6,0,2,0,1,2,,0.18
6042,6,0,2,0,0,0,,0.18
6043,6,0,2,0,0,1,,0.18
6044,6,0,2,0,0,2,,0.18
6045,6,1,3,0,4,0,21,0.18
6046,6,1,3,0,4,1,63,0.18
6047,6,1,3,0,4,2,87,0.18
6048,6,1,6,0,4,0,21,0.18
6049,6,1,6,0,4,1,63,0.18
6050,6,1,6,0,4,2,87,0.18
6051,6,1,0,0,2,0,,0.18
6052,6,1,0,0,2,1,,0.18
6053,6,1,0,0,2,2,,0.18
6054,6,1,0,0,1,0,,0.18
6055,6,1,0,0,1,1,,0.18
6056,6,1,0,0,1,2,,0.18
6057,6,1,0,0,0,0,,0.18
6058,6,1,0,0,0,1,,0.18
6059,6,1,0,0,0,2,,0.18
6060,6,1,4,0,3,0,,0.18
6061,6,1,4,0,3,1,,0.18
6062,6,1,4,0,3,2,,0.18
6063,6,1,1,0,2,0,,0.18
6064,6,1,1,0,2,1,,0.18
6065,6,1,1,0,2,2,,0.18
6066,6,1,1,0,1,0,,0.18
6067,6,1,1,0,1,1,,0.18
6068,6,1,1,0,1,2,,0.18
6069,6,1,1,0,0,0,,0.18
6070,6,1,1,0,0,1,,0.18
6071,6,1,1,0,0,2,,0.18
6072,6,1,5,0,2,0,,0.18
6073,6,1,5,0,2,1,,0.18
6074,6,1,5,0,2,2,,0.18
6075,6,1,5,0,1,0,,0.18
6076,6,1,5,0,1,1,,0.18
6077,6,1,5,0,1,2,,0.18
6078,6,1,5,0,0,0,,0.18
6079,6,1,5,0,0,1,,0.18
6080,6,1,5,0,0,2,,0.18
6081,6,1,2,0,2,0,,0.18
6082,6,1,2,0,2,1,,0.18
6083,6,1,2,0,2,2,,0.18
6084,6,1,2,0,1,0,,0.18
6085,6,1,2,0,1,1,,0.18
6086,6,1,2,0,1,2,,0.18
6087,6,1,2,0,0,0,,0.18
6088,6,1,2,0,0,1,,0.18
6089,6,1,2,0,0,2,,0.18
6090,6,0,3,1,4,0,19,0.18
6091,6,0,3,1,4,1,61,0.18
6092,6,0,3,1,4,2,85,0.18
6093,6,0,6,1,4,0,19,0.18
6094,6,0,6,1,4,1,61,0.18
6095,6,0,6,1,4,2,85,0.18
6096,6,0,0,1,2,0,,0.18
6097,6,0,0,1,2,1,,0.18
6098,6,0,0,1,2,2,,0.18
6099,6,0,0,1,1,0,,0.18
6100,6,0,0,1,1,1,,0.18
6101,6,0,0,1,1,2,,0.18
6102,6,0,0,1,0,0,,0.18
6103,6,0,0,1,0,1,,0.18
6104,6,0,0,1,0,2,,0.18
6105,6,0,4,1,3,0,,0.18
6106,6,0,4,1,3,1,,0.18
6107,6,0,4,1,3,2,,0.18
6108,6,0,1,1,2,0,,0.18
6109,6,0,1,1,2,1,,0.18
6110,6,0,1,1,2,2,,0.18
6111,6,0,1,1,1,0,,0.18
6112,6,0,1,1,1,1,,0.18
6113,6,0,1,1,1,2,,0.18
6114,6,0,1,1,0,0,,0.18
6115,6,0,1,1,0,1,,0.18
6116,6,0,1,1,0,2,,0.18
6117,6,0,5,1,2,0,,0.18
6118,6,0,5,1,2,1,,0.18
6119,6,0,5,1,2,2,,0.18
6120,6,0,5,1,1,0,,0.18
6121,6,0,5,1,1,1,,0.18
6122,6,0,5,1,1,2,,0.18
6123,6,0,5,1,0,0,,0.18
6124,6,0,5,1,0,1,,0.18
6125,6,0,5,1,0,2,,0.18
6126,6,0,2,1,2,0,,0.18
6127,6,0,2,1,2,1,,0.18
6128,6,0,2,1,2,2,,0.18
6129,6,0,2,1,1,0,,0.18
6130,6,0,2,1,1,1,,0.18
6131,6,0,2,1,1,2,,0.18
6132,6,0,2,1,0,0,,0.18
6133,6,0,2,1,0,1,,0.18
6134,6,0,2,1,0,2,,0.18
6135,6,1,3,1,4,0,19,0.18
6136,6,1,3,1,4,1,61,0.18
6137,6,1,3,1,4,2,85,0.18
6138,6,1,6,1,4,0,19,0.18
6139,6,1,6,1,4,1,61,0.18
6140,6,1,6,1,4,2,85,0.18
6141,6,1,0,1,2,0,,0.18
6142,6,1,0,1,2,1,,0.18
6143,6,1,0,1,2,2,,0.18
6144,6,1,0,1,1,0,,0.18
6145,6,1,0,1,1,1,,0.18
6146,6,1,0,1,1,2,,0.18
6147,6,1,0,1,0,0,,0.18
6148,6,1,0,1,0,1,,0.18
6149,6,1,0,1,0,2,,0.18
6150,6,1,4,1,3,0,,0.18
6151,6,1,4,1,3,1,,0.18
6152,6,1,4,1,3,2,,0.18
6153,6,1,1,1,2,0,,0.18
6154,6,1,1,1,2,1,,0.18
6155,6,1,1,1,2,2,,0.18
6156,6,1,1,1,1,0,,0.18
6157,6,1,1,1,1,1,,0.18
6158,6,1,1,1,1,2,,0.18
6159,6,1,1,1,0,0,,0.18
6160,6,1,1,1,0,1,,0.18
6161,6,1,1,1,0,2,,0.18
6162,6,1,5,1,2,0,,0.18
6163,6,1,5,1,2,1,,0.18
6164,6,1,5,1,2,2,,0.18
6165,6,1,5,1,1,0,,0.18
6166,6,1,5,1,1,1,,0.18
6167,6,1,5,1,1,2,,0.18
6168,6,1,5,1,0,0,,0.18
6169,6,1,5,1,0,1,,0.18
6170,6,1,5,1,0,2,,0.18
6171,6,1,2,1,2,0,,0.18
6172,6,1,2,1,2,1,,0.18
6173,6,1,2,1,2,2,,0.18
6174,6,1,2,1,1,0,,0.18
6175,6,1,2,1,1,1,,0.18
6176,6,1,2,1,1,2,,0.18
6177,6,1,2,1,0,0,,0.18
6178,6,1,2,1,0,1,,0.18
6179,6,1,2,1,0,2,,0.18
6180,6,0,3,2,4,0,20,0.18
6181,6,0,3,2,4,1,62,0.18
6182,6,0,3,2,4,2,86,0.18
6183,6,0,6,2,4,0,20,0.18
6184,6,0,6,2,4,1,62,0.18
6185,6,0,6,2,4,2,86,0.18
6186,6,0,0,2,2,0,,0.18
6187,6,0,0,2,2,1,,0.18
6188,6,0,0,2,2,2,,0.18
6189,6,0,0,2,1,0,,0.18
6190,6,0,0,2,1,1,,0.18
6191,6,0,0,2,1,2,,0.18
6192,6,0,0,2,0,0,,0.18
6193,6,0,0,2,0,1,,0.18
6194,6,0,0,2,0,2,,0.18
6195,6,0,4,2,3,0,,0.18
6196,6,0,4,2,3,1,,0.18
6197,6,0,4,2,3,2,,0.18
6198,6,0,1,2,2,0,,0.18
6199,6,0,1,2,2,1,,0.18
6200,6,0,1,2,2,2,,0.18
6201,6,0,1,2,1,0,,0.18
6202,6,0,1,2,1,1,,0.18
6203,6,0,1,2,1,2,,0.18
6204,6,0,1,2,0,0,,0.18
6205,6,0,1,2,0,1,,0.18
6206,6,0,1,2,0,2,,0.18
6207,6,0,5,2,2,0,,0.18
6208,6,0,5,2,2,1,,0.18
6209,6,0,5,2,2,2,,0.18
6210,6,0,5,2,1,0,,0.18
6211,6,0,5,2,1,1,,0.18
6212,6,0,5,2,1,2,,0.18
6213,6,0,5,2,0,0,,0.18
6214,6,0,5,2,0,1,,0.18
6215,6,0,5,2,0,2,,0.18
6216,6,0,2,2,2,0,,0.18
6217,6,0,2,2,2,1,,0.18
6218,6,0,2,2,2,2,,0.18
6219,6,0,2,2,1,0,,0.18
6220,6,0,2,2,1,1,,0.18
6221,6,0,2,2,1,2,,0.18
6222,6,0,2,2,0,0,,0.18
6223,6,0,2,2,0,1,,0.18
6224,6,0,2,2,0,2,,0.18
6225,6,1,3,2,4,0,20,0.18
6226,6,1,3,2,4,1,62,0.18
6227,6,1,3,2,4,2,86,0.18
6228,6,1,6,2,4,0,20,0.18
6229,6,1,6,2,4,1,62,0.18
6230,6,1,6,2,4,2,86,0.18
6231,6,1,0,2,2,0,,0.18
6232,6,1,0,2,2,1,,0.18
6233,6,1,0,2,2,2,,0.18
6234,6,1,0,2,1,0,,0.18
6235,6,1,0,2,1,1,,0.18
6236,6,1,0,2,1,2,,0.18
6237,6,1,0,2,0,0,,0.18
6238,6,1,0,2,0,1,,0.18
6239,6,1,0,2,0,2,,0.18
6240,6,1,4,2,3,0,,0.18
6241,6,1,4,2,3,1,,0.18
6242,6,1,4,2,3,2,,0.18
6243,6,1,1,2,2,0,,0.18
6244,6,1,1,2,2,1,,0.18
6245,6,1,1,2,2,2,,0.18
6246,6,1,1,2,1,0,,0.18
6247,6,1,1,2,1,1,,0.18
6248,6,1,1,2,1,2,,0.18
6249,6,1,1,2,0,0,,0.18
6250,6,1,1,2,0,1,,0.18
6251,6,1,1,2,0,2,,0.18
6252,6,1,5,2,2,0,,0.18
6253,6,1,5,2,2,1,,0.18
6254,6,1,5,2,2,2,,0.18
6255,6,1,5,2,1,0,,0.18
6256,6,1,5,2,1,1,,0.18
6257,6,1,5,2,1,2,,0.18
6258,6,1,5,2,0,0,,0.18
6259,6,1,5,2,0,1,,0.18
6260,6,1,5,2,0,2,,0.18
6261,6,1,2,2,2,0,,0.18
6262,6,1,2,2,2,1,,0.18
6263,6,1,2,2,2,2,,0.18
6264,6,1,2,2,1,0,,0.18
6265,6,1,2,2,1,1,,0.18
6266,6,1,2,2,1,2,,0.18
6267,6,1,2,2,0,0,,0.18
6268,6,1,2,2,0,1,,0.18
6269,6,1,2,2,0,2,,0.18
7000,7,0,3,0,4,0,15,0.18
7001,7,0,3,0,4,1,57,0.18
7002,7,0,3,0,4,2,81,0.18
7003,7,0,6,0,4,0,15,0.18
7004,7,0,6,0,4,1,57,0.18
7005,7,0,6,0,4,2,81,0.18
7006,7,0,0,0,2,0,,0.18
7007,7,0,0,0,2,1,,0.18
7008,7,0,0,0,2,2,,0.18
7009,7,0,0,0,1,0,,0.18
7010,7,0,0,0,1,1,,0.18
7011,7,0,0,0,1,2,,0.18
7012,7,0,0,0,0,0,,0.18
7013,7,0,0,0,0,1,,0.18
7014,7,0,0,0,0,2,,0.18
7015,7,0,4,0,3,0,,0.18
7016,7,0,4,0,3,1,,0.18
7017,7,0,4,0,3,2,,0.18
7018,7,0,1,0,2,0,,0.18
7019,7,0,1,0,2,1,,0.18
7020,7,0,1,0,2,2,,0.18
7021,7,0,1,0,1,0,,0.18
7022,7,0,1,0,1,1,,0.18
7023,7,0,1,0,1,2,,0.18
7024,7,0,1,0,0,0,,0.18
7025,7,0,1,0,0,1,,0.18
7026,7,0,1,0,0,2,,0.18
7027,7,0,5,0,2,0,,0.18
7028,7,0,5,0,2,1,,0.18
7029,7,0,5,0,2,2,,0.18
7030,7,0,5,0,1,0,,0.18
7031,7,0,5,0,1,1,,0.18
7032,7,0,5,0,1,2,,0.18
7033,7,0,5,0,0,0,,0.18
7034,7,0,5,0,0,1,,0.18
7035,7,0,5,0,0,2,,0.18
7036,7,0,2,0,2,0,,0.18
7037,7,0,2,0,2,1,,0.18
7038,7,0,2,0,2,2,,0.18
7039,7,0,2,0,1,0,,0.18
7040,7,0,2,0,1,1,,0.18
7041,7,0,2,0,1,2,,0.18
7042,7,0,2,0,0,0,,0.18
7043,7,0,2,0,0,1,,0.18
7044,7,0,2,0,0,2,,0.18
7045,7,1,3,0,4,0,15,0.18
7046,7,1,3,0,4,1,57,0.18
7047,7,1,3,0,4,2,81,0.18
7048,7,1,6,0,4,0,15,0.18
7049,7,1,6,0,4,1,57,0.18
7050,7,1,6,0,4,2,81,0.18
7051,7,1,0,0,2,0,,0.18
7052,7,1,0,0,2,1,,0.18
7053,7,1,0,0,2,2,,0.18
7054,7,1,0,0,1,0,,0.18
7055,7,1,0,0,1,1,,0.18
7056,7,1,0,0,1,2,,0.18
7057,7,1,0,0,0,0,,0.18
7058,7,1,0,0,0,1,,0.18
7059,7,1,0,0,0,2,,0.18
7060,7,1,4,0,3,0,,0.18
7061,7,1,4,0,3,1,,0.18
7062,7,1,4,0,3,2,,0.18
7063,7,1,1,0,2,0,,0.18
7064,7,1,1,0,2,1,,0.18
7065,7,1,1,0,2,2,,0.18
7066,7,1,1,0,1,0,,0.18
7067,7,1,1,0,1,1,,0.18
7068,7,1,1,0,1,2,,0.18
7069,7,1,1,0,0,0,,0.18
7070,7,1,1,0,0,1,,0.18
7071,7,1,1,0,0,2,,0.18
7072,7,1,5,0,2,0,,0.18
7073,7,1,5,0,2,1,,0.18
7074,7,1,5,0,2,2,,0.18
7075,7,1,5,0,1,0,,0.18
7076,7,1,5,0,1,1,,0.18
7077,7,1,5,0,1,2,,0.18
7078,7,1,5,0,0,0,,0.18
7079,7,1,5,0,0,1,,0.18
7080,7,1,5,0,0,2,,0.18
7081,7,1,2,0,2,0,,0.18
7082,7,1,2,0,2,1,,0.18
7083,7,1,2,0,2,2,,0.18
7084,7,1,2,0,1,0,,0.18
7085,7,1,2,0,1,1,,0.18
7086,7,1,2,0,1,2,,0.18
7087,7,1,2,0,0,0,,0.18
7088,7,1,2,0,0,1,,0.18
7089,7,1,2,0,0,2,,0.18
7090,7,0,3,1,4,0,13,0.18
7091,7,0,3,1,4,1,55,0.18
7092,7,0,3,1,4,2,79,0.18
7093,7,0,6,1,4,0,13,0.18
7094,7,0,6,1,4,1,55,0.18
7095,7,0,6,1,4,2,79,0.18
7096,7,0,0,1,2,0,,0.18
7097,7,0,0,1,2,1,,0.18
7098,7,0,0,1,2,2,,0.18
7099,7,0,0,1,1,0,,0.18
7100,7,0,0,1,1,1,,0.18
7101,7,0,0,1,1,2,,0.18
7102,7,0,0,1,0,0,,0.18
7103,7,0,0,1,0,1,,0.18
7104,7,0,0,1,0,2,,0.18
7105,7,0,4,1,3,0,,0.18
7106,7,0,4,1,3,1,,0.18
7107,7,0,4,1,3,2,,0.18
7108,7,0,1,1,2,0,,0.18
7109,7,0,1,1,2,1,,0.18
7110,7,0,1,1,2,2,,0.18
7111,7,0,1,1,1,0,,0.18
7112,7,0,1,1,1,1,,0.18
7113,7,0,1,1,1,2,,0.18
7114,7,0,1,1,0,0,,0.18
7115,7,0,1,1,0,1,,0.18
7116,7,0,1,1,0,2,,0.18
7117,7,0,5,1,2,0,,0.18
7118,7,0,5,1,2,1,,0.18
7119,7,0,5,1,2,2,,0.18
7120,7,0,5,1,1,0,,0.18
7121,7,0,5,1,1,1,,0.18
7122,7,0,5,1,1,2,,0.18
7123,7,0,5,1,0,0,,0.18
7124,7,0,5,1,0,1,,0.18
7125,7,0,5,1,0,2,,0.18
7126,7,0,2,1,2,0,,0.18
7127,7,0,2,1,2,1,,0.18
7128,7,0,2,1,2,2,,0.18
7129,7,0,2,1,1,0,,0.18
7130,7,0,2,1,1,1,,0.18
7131,7,0,2,1,1,2,,0.18
7132,7,0,2,1,0,0,,0.18
7133,7,0,2,1,0,1,,0.18
7134,7,0,2,1,0,2,,0.18
7135,7,1,3,1,4,0,13,0.18
7136,7,1,3,1,4,1,55,0.18
7137,7,1,3,1,4,2,79,0.18
7138,7,1,6,1,4,0,13,0.18
7139,7,1,6,1,4,1,55,0.18
7140,7,1,6,1,4,2,79,0.18
7141,7,1,0,1,2,0,,0.18
7142,7,1,0,1,2,1,,0.18
7143,7,1,0,1,2,2,,0.18
7144,7,1,0,1,1,0,,0.18
7145,7,1,0,1,1,1,,0.18
7146,7,1,0,1,1,2,,0.18
7147,7,1,0,1,0,0,,0.18
7148,7,1,0,1,0,1,,0.18
7149,7,1,0,1,0,2,,0.18
7150,7,1,4,1,3,0,,0.18
7151,7,1,4,1,3,1,,0.18
7152,7,1,4,1,3,2,,0.18
7153,7,1,1,1,2,0,,0.18
7154,7,1,1,1,2,1,,0.18
7155,7,1,1,1,2,2,,0.18
7156,7,1,1,1,1,0,,0.18
7157,7,1,1,1,1,1,,0.18
7158,7,1,1,1,1,2,,0.18
7159,7,1,1,1,0,0,,0.18
7160,7,1,1,1,0,1,,0.18
7161,7,1,1,1,0,2,,0.18
7162,7,1,5,1,2,0,,0.18
7163,7,1,5,1,2,1,,0.18
7164,7,1,5,1,2,2,,0.18
7165,7,1,5,1,1,0,,0.18
7166,7,1,5,1,1,1,,0.18
7167,7,1,5,1,1,2,,0.18
7168,7,1,5,1,0,0,,0.18
7169,7,1,5,1,0,1,,0.18
7170,7,1,5,1,0,2,,0.18
7171,7,1,2,1,2,0,,0.18
7172,7,1,2,1,2,1,,0.18
7173,7,1,2,1,2,2,,0.18
7174,7,1,2,1,1,0,,0.18
7175,7,1,2,1,1,1,,0.18
7176,7,1,2,1,1,2,,0.18
7177,7,1,2,1,0,0,,0.18
7178,7,1,2,1,0,1,,0.18
7179,7,1,2,1,0,2,,0.18
7180,7,0,3,2,4,0,14,0.18
7181,7,0,3,2,4,1,56,0.18
7182,7,0,3,2,4,2,80,0.18
7183,7,0,6,2,4,0,14,0.18
7184,7,0,6,2,4,1,56,0.18
7185,7,0,6,2,4,2,80,0.18
7186,7,0,0,2,2,0,,0.18
7187,7,0,0,2,2,1,,0.18
7188,7,0,0,2,2,2,,0.18
7189,7,0,0,2,1,0,,0.18
7190,7,0,0,2,1,1,,0.18
7191,7,0,0,2,1,2,,0.18
7192,7,0,0,2,0,0,,0.18
7193,7,0,0,2,0,1,,0.18
7194,7,0,0,2,0,2,,0.18
7195,7,0,4,2,3,0,,0.18
